                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     65,                0.51614,                0.32719,                0.95538,                0.97274,                0.94457,                 0.9654,                0.85319,                0.56986,                0.34777,                0.94614,             0.00086019,             0.00086019,             0.00086019
                     66,                0.52247,                0.33546,                0.95785,                0.98617,                0.97583,                0.97662,                0.86243,                0.56448,                0.34168,                0.93512,               0.000854,               0.000854,               0.000854
                     67,                 0.4965,                0.32027,                0.94781,                  0.987,                  0.939,                0.96967,                0.85996,                0.55466,                0.35292,                0.92928,             0.00084781,             0.00084781,             0.00084781
                     68,                0.50918,                0.32679,                0.94492,                0.99173,                0.96796,                0.97845,                0.86585,                0.53369,                0.33988,                0.91456,             0.00084162,             0.00084162,             0.00084162
                     69,                 0.5058,                0.32936,                0.94829,                0.98544,                0.95527,                 0.9795,                0.86723,                0.53984,                0.32846,                0.91647,             0.00083544,             0.00083544,             0.00083544
                     70,                0.51304,                0.32563,                0.95408,                0.99182,                 0.9736,                0.97954,                0.86472,                0.54659,                0.32468,                0.92414,             0.00082925,             0.00082925,             0.00082925
                     71,                0.50881,                0.32398,                0.95098,                0.96391,                0.94652,                0.95894,                  0.849,                0.56365,                0.34435,                0.93979,             0.00082306,             0.00082306,             0.00082306
                     72,                0.49107,                0.31387,                0.94418,                0.98482,                0.96949,                0.97513,                0.86877,                0.53174,                0.32516,                0.91843,             0.00081688,             0.00081688,             0.00081688
                     73,                0.49285,                0.31587,                0.93936,                0.96998,                0.95684,                0.97809,                0.86795,                0.54721,                0.33696,                0.91931,             0.00081069,             0.00081069,             0.00081069
                     74,                  0.499,                0.31828,                0.94541,                0.99173,                0.94754,                0.97118,                0.86115,                0.56304,                0.35271,                0.93288,              0.0008045,              0.0008045,              0.0008045
                     75,                0.50974,                0.32605,                0.95709,                0.98284,                0.95251,                0.97099,                0.86072,                0.53892,                0.33657,                0.92482,             0.00079831,             0.00079831,             0.00079831
                     76,                0.50873,                0.32085,                0.94853,                0.98888,                0.97023,                0.97911,                0.88205,                0.52027,                0.32781,                0.90668,             0.00079213,             0.00079213,             0.00079213
                     77,                0.50794,                0.31689,                0.94734,                0.97771,                0.96962,                0.97722,                0.86417,                0.54614,                0.33458,                0.92584,             0.00078594,             0.00078594,             0.00078594
                     78,                0.49823,                0.31417,                0.94267,                0.97478,                0.94158,                0.97055,                 0.8652,                0.54419,                0.34643,                0.91835,             0.00077975,             0.00077975,             0.00077975
                     79,                0.48047,                0.30756,                0.93846,                0.95426,                0.95208,                0.97363,                0.85959,                 0.5576,                0.35912,                0.93399,             0.00077356,             0.00077356,             0.00077356
                     80,                0.49039,                0.30931,                0.94198,                0.98938,                0.96866,                0.97514,                0.86875,                0.54514,                0.33391,                 0.9276,             0.00076738,             0.00076738,             0.00076738
                     81,                0.49454,                 0.3097,                0.93987,                0.98075,                0.96114,                0.97744,                 0.8712,                0.55878,                0.33861,                0.93805,             0.00076119,             0.00076119,             0.00076119
                     82,                0.51034,                0.32025,                0.95028,                 0.9854,                0.95689,                0.97632,                0.86924,                0.53553,                0.33308,                0.92465,               0.000755,               0.000755,               0.000755
                     83,                0.48762,                0.30837,                0.93721,                0.97899,                0.96837,                0.97749,                 0.8669,                0.54952,                0.33968,                0.92554,             0.00074881,             0.00074881,             0.00074881
                     84,                0.48978,                0.30439,                0.93703,                0.98606,                0.96947,                0.97856,                0.87199,                0.54989,                0.33674,                0.92253,             0.00074263,             0.00074263,             0.00074263
                     85,                0.48889,                0.30399,                0.93402,                 0.9037,                0.91587,                0.94746,                0.85246,                0.56541,                0.39274,                0.95672,             0.00073644,             0.00073644,             0.00073644
                     86,                0.48202,                0.30279,                0.93553,                 0.9908,                 0.9748,                0.97991,                0.87918,                0.52542,                0.31583,                0.91655,             0.00073025,             0.00073025,             0.00073025
                     87,                0.48478,                 0.3104,                0.93635,                0.98681,                0.96676,                0.97847,                0.87301,                0.52681,                0.31939,                0.91611,             0.00072406,             0.00072406,             0.00072406
                     88,                0.48511,                0.30457,                0.93786,                0.99121,                0.94217,                0.96849,                0.86125,                0.54899,                0.34649,                 0.9348,             0.00071788,             0.00071788,             0.00071788
                     89,                 0.4792,                 0.3016,                0.93322,                0.96896,                0.94832,                0.96801,                0.87084,                0.54021,                0.33177,                0.94001,             0.00071169,             0.00071169,             0.00071169
                     90,                0.47796,                0.29873,                0.93329,                0.97695,                0.92739,                0.96517,                0.86268,                0.55706,                0.34682,                0.94975,              0.0007055,              0.0007055,              0.0007055
                     91,                0.47266,                0.29922,                0.93559,                0.92631,                0.92779,                0.96001,                0.86165,                0.56723,                0.37784,                0.95228,             0.00069931,             0.00069931,             0.00069931
